		PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.17007	NaN	NaN	0.31921	NaN	NaN	NaN	NaN	NaN	0.12488	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2231	¬BRAF  & NRAS   |  EP300 	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2232	CDKN2A  & ¬Wnt-DOWN   |  NRAS 	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 2233	NRAS  & ¬Wnt-DOWN   |  TGFB-UP 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0013888	NaN	NaN	0 
																					 
Model 2234	CREBBP  & ¬d13q14.2   |  NRAS 	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.019381	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2235	CREBBP  & ¬d13q14.2   |  ¬BRAF  & NRAS 	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0 
		0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.019381	NaN	0	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2236	NRAS   |  EP300 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2237	¬CREBBP  & NRAS   |  CREBBP 	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2238	NRAS   |  CREBBP 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.019381	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2239	NRAS   |  PTEN  & Wnt-DOWN 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 22310	NRAS   |  SMARCA4 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22311	d(FANCG,PAX5)  & NRAS   |  NRAS 	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22312	NRAS   |  CREBBP  & ¬TGFB-UP 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.019381	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN 
																					 
Model 22313	NRAS   |  TGFB-UP 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 22314	NRAS   |  d(FANCG,PAX5)  & TGFB-UP 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	0	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN 
																					 
Model 22315	NRAS   |  PTEN  & PI3K_only-DOWN 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	NaN	NaN	0.20519	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN 
																					 
Model 22316	d13q14.2  & TGFB-UP   |  NRAS 	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0	NaN	NaN	NaN 
																					 
Model 22317	d13q14.2  & ¬TGFB-UP   |  NRAS 	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	0.00068387	NaN	NaN	0	NaN	NaN	NaN 
																					 
Model 22318	EP300  & ¬TGFB-UP   |  NRAS 	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN 
																					 
Model 22319	CREBBP   |  NRAS 	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.019381	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22320	¬PTEN  & CREBBP   |  NRAS 	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0	NaN	NaN	0.019381	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22321	SMARCA4  & ¬H2O2-UP   |  NRAS 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	0.019381	NaN	0	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22322	PTEN  & Wnt-DOWN   |  NRAS 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 22323	CREBBP  & ¬NRAS   |  NRAS 	0	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.019381	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22324	¬NRAS  & EP300   |  NRAS 	0	0	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22325	EP300   |  NRAS 	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22326	CREBBP   |  ¬d19p12  & NRAS 	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
		0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0	NaN	0.019381	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2241	NRAS   |  NF2  & ¬TGFB-DOWN 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.030182	NaN 
																					 
Model 2242	NRAS  & ¬TGFB-DOWN   |  ¬KRAS  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0 
		0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.030182	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 2243	NRAS  & ¬TGFB-DOWN   |  BRAF  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0 
		0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.030182	NaN	0.29238	0.1243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 2244	NRAS   |  ¬CREBBP  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.030182	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2245	NRAS  & ¬Wnt-DOWN   |  NF2  & ¬TGFB-DOWN 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1 
		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.030182	0 
																					 
Model 2246	NRAS  & ¬Wnt-DOWN   |  ¬CREBBP  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.030182	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 2247	NRAS  & ¬Wnt-DOWN   |  ¬KRAS  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1 
		0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.030182	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 2248	¬KRAS  & NRAS   |  NF2  & ¬EP300 	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0	NaN	NaN	0.29238	0.2189	NaN	0.030182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2249	NRAS   |  NF2  & ¬EP300 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.2189	NaN	0.030182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22410	NRAS   |  ¬KRAS  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.030182	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22411	¬CREBBP  & NRAS   |  ¬CREBBP  & NF2 	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22412	¬CREBBP  & NRAS   |  ¬KRAS  & NF2 	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	0.030182	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22413	¬KRAS  & NRAS   |  ¬KRAS  & NF2 	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22414	NRAS  & ¬H2O2-UP   |  NF2  & ¬TGFB-DOWN 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.030182	NaN 
																					 
Model 22415	¬CREBBP  & NRAS   |  NF2  & ¬EP300 	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.29238	0.2189	NaN	0.030182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22416	NRAS   |  BRAF  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.030182	NaN	0.29238	0.1243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22417	¬d(FANCG,PAX5)  & NRAS   |  ¬CREBBP  & NF2 	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	0	0.030182	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22418	¬d(FANCG,PAX5)  & NRAS   |  ¬KRAS  & NF2 	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	0	NaN	0.030182	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22419	NRAS  & ¬NF2   |  ¬CREBBP  & NF2 	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.030182	NaN	NaN	NaN	0.29238	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22420	¬KRAS  & NRAS   |  ¬CREBBP  & NF2 	0	0	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.030182	0	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22421	¬NF1  & NRAS   |  ¬KRAS  & NF2 	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.030182	NaN	0	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22422	¬KRAS  & NF2   |  NRAS 	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.030182	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22423	BRAF  & NF2   |  ¬d(FANCG,PAX5)  & NRAS 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
		0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	0	NaN	NaN	0.030182	NaN	0.29238	0.1243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22424	NF2  & ¬EP300   |  NRAS 	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.2189	NaN	0.030182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22425	¬CREBBP  & NF2   |  ¬CREBBP  & NRAS 	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2251	¬BRAF  & NRAS   |  ¬KRAS  & NF2 	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.031368	0	NaN	0.25967	0.2275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2252	NF2  & ¬TGFB-DOWN   |  NRAS  & ¬TGFB-DOWN 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0 
		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.30387	0.2275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 2253	NRAS   |  ¬KRAS  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.031368	NaN	NaN	0.30387	0.2275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2254	NRAS   |  BRAF  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.031368	NaN	0.30387	0.17942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2255	NRAS   |  NF2  & ¬TGFB-DOWN 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.30387	0.2275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031368	NaN 
																					 
Model 2256	NRAS   |  ¬CREBBP  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.031368	NaN	NaN	NaN	0.30387	0.2275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2257	¬d(FANCG,PAX5)  & NRAS   |  ¬CREBBP  & NF2 	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	0	0.031368	NaN	NaN	NaN	0.30387	0.2275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2258	NRAS  & ¬d13q14.2   |  ¬CREBBP  & NF2 	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.031368	NaN	NaN	NaN	0.30387	0.2275	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 2259	¬d19p12  & NRAS   |  ¬CREBBP  & NF2 	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0	NaN	0.031368	NaN	NaN	NaN	0.30387	0.2275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22510	¬CREBBP  & NRAS   |  ¬CREBBP  & NF2 	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.30387	0.2275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22511	¬d19p12  & NRAS   |  NF2  & ¬EP300 	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	NaN	NaN	NaN	0.30387	0.2275	NaN	0.031368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22512	¬d19p12  & NRAS   |  ¬KRAS  & NF2 	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	0.031368	NaN	NaN	0.30387	0.2275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 22513	¬d19p12  & NRAS   |  NF2  & ¬TGFB-DOWN 	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	NaN	NaN	NaN	0.30387	0.2275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031368	NaN 
																					 
