		PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
	Feature Importance Scores:	NaN	0	NaN	0.036371	NaN	0.30819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41015	CREBBP  | BRAF  | NF2  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.28372	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41016	CREBBP  | BRAF  | CDKN2A  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.036371	NaN	0.24375	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41017	CREBBP  | BRAF  | EP300  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.30819	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41018	CREBBP  | BRAF  | PIK3CA  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.036371	NaN	0.23186	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41019	CREBBP  | BRAF  | SMARCA4  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.036371	NaN	0.30819	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41020	CREBBP  | BRAF  | d13q14.2  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.036371	NaN	0.30819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41021	CREBBP  | BRAF  | H2O2-UP  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.036371	NaN	0.30819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41022	CREBBP  | BRAF  | IL-1-UP  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.036371	NaN	0.27312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	0.055575	NaN	NaN 
																					 
Model 41023	CREBBP  | BRAF  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.036371	NaN	0.30819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41024	BRAF  | EP300  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.30819	NaN	NaN	NaN	NaN	0.036371	NaN	NaN	NaN	NaN	NaN	0.026856	0.055575	NaN	NaN 
																					 
Model 41025	BRAF  | EP300  | PIK3CA  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.23186	NaN	NaN	NaN	NaN	0.036371	0	NaN	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 41026	BRAF  | EP300  | SMARCA4  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.30819	NaN	NaN	NaN	NaN	0.036371	NaN	0	NaN	NaN	NaN	NaN	0.055575	NaN	NaN 
																					 
Model 4111	KRAS  | BRAF  | TGFB-UP 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.058256	0.48831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 4112	CREBBP  | BRAF  | TGFB-UP 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.058256	NaN	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 4113	CREBBP  | KRAS  | BRAF  | TGFB-UP 	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	0	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 4114	CREBBP  | KRAS  | BRAF  | CDKN2A 	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	0	0.26815	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4115	CREBBP  | KRAS  | BRAF  | SMARCA4 	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	0	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4116	CREBBP  | KRAS  | BRAF 	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	0	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4117	BRAF  | NF2  | TGFB-UP 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.44911	NaN	NaN	0.058256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 4118	BRAF  | NF2  | CDKN2A  | TGFB-UP 	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.34588	NaN	NaN	0.058256	0	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 4119	BRAF  | NF2  | CDKN2A  | SMARCA4 	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.22895	NaN	NaN	0.058256	0	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41110	BRAF  | NF2  | CDKN2A 	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.34588	NaN	NaN	0.058256	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41111	BRAF  | NF2  | SMARCA4  | TGFB-UP 	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.33217	NaN	NaN	0.058256	NaN	NaN	NaN	0	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 41112	BRAF  | NF2  | SMARCA4 	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.33217	NaN	NaN	0.058256	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41113	CREBBP  | BRAF  | NF2  | TGFB-UP 	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.33217	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 41114	CREBBP  | BRAF  | NF2  | CDKN2A 	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.22895	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41115	CREBBP  | BRAF  | NF2  | SMARCA4 	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.33217	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41116	CREBBP  | BRAF  | NF2 	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.33217	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41117	CREBBP  | BRAF  | SMARCA4  | TGFB-UP 	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.058256	NaN	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 41118	CREBBP  | BRAF  | SMARCA4 	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.058256	NaN	0.37138	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41119	KRAS  | BRAF  | CDKN2A  | TGFB-UP 	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.058256	0.38509	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 41120	KRAS  | BRAF  | CDKN2A  | SMARCA4 	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.058256	0.26815	NaN	NaN	NaN	0	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41121	KRAS  | BRAF  | CDKN2A 	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.058256	0.38509	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41122	CREBBP  | BRAF  | CDKN2A  | TGFB-UP 	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.058256	NaN	0.26815	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 41123	CREBBP  | BRAF  | CDKN2A  | SMARCA4 	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.058256	NaN	0.26815	NaN	NaN	NaN	0	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41124	CREBBP  | BRAF  | CDKN2A 	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.058256	NaN	0.26815	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41125	BRAF  | TGFB-UP 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.48831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 41126	BRAF  | CDKN2A  | TGFB-UP 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38509	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0.043015	NaN	NaN	NaN 
																					 
Model 4121	BRAF  | NRAS  | TGFB-DOWN 	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.44623	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.045532	NaN 
																					 
Model 4122	CREBBP  | BRAF  | NRAS 	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.045532	NaN	0.35483	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4123	BRAF  | NRAS  | NF2 	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.41559	NaN	0.069573	0.045532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4124	BRAF  | NRAS  | NF2  | PIK3CA 	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.32003	NaN	0.069573	0.045532	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4125	BRAF  | NRAS  | NF2  | SMARCA4 	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.32419	NaN	0.069573	0.045532	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4126	BRAF  | NRAS  | NF2  | TGFB-DOWN 	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.41559	NaN	0.069573	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 4127	BRAF  | NRAS  | NF2  | Wnt-DOWN 	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.33491	NaN	0.069573	0.045532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 4128	CREBBP  | BRAF  | NRAS  | NF2 	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.32419	NaN	0.069573	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4129	CREBBP  | BRAF  | NRAS  | PIK3CA 	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.045532	NaN	0.25928	NaN	0.069573	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41210	CREBBP  | BRAF  | NRAS  | SMARCA4 	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.045532	NaN	0.35483	NaN	0.069573	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41211	CREBBP  | BRAF  | NRAS  | TGFB-DOWN 	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.35483	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 41212	CREBBP  | BRAF  | NRAS  | Wnt-DOWN 	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	0.045532	NaN	0.27415	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 41213	BRAF  | NRAS  | PIK3CA  | TGFB-DOWN 	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35067	NaN	0.069573	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0.045532	NaN 
																					 
Model 41214	BRAF  | NRAS  | PIK3CA  | SMARCA4 	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.25928	NaN	0.069573	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41215	BRAF  | NRAS  | PIK3CA 	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35067	NaN	0.069573	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41216	BRAF  | NRAS  | PIK3CA  | Wnt-DOWN 	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.26999	NaN	0.069573	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 41217	BRAF  | NRAS  | SMARCA4  | TGFB-DOWN 	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35483	NaN	0.069573	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.045532	NaN 
																					 
Model 41218	BRAF  | NRAS  | SMARCA4 	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35483	NaN	0.069573	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41219	BRAF  | NRAS  | SMARCA4  | Wnt-DOWN 	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.27415	NaN	0.069573	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 41220	BRAF  | NRAS 	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.44623	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41221	BRAF  | NRAS  | TGFB-DOWN  | Wnt-DOWN 	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.36555	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.045532	0 
																					 
Model 41222	BRAF  | NRAS  | Wnt-DOWN 	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.36555	NaN	0.069573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 4131	PTEN  | KRAS  | BRAF  | TGFB-UP 	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	0.044422	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.032801	NaN	NaN	NaN 
																					 
Model 4132	PTEN  | KRAS  | BRAF 	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	0.044422	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4133	PTEN  | KRAS  | BRAF  | Wnt-DOWN 	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	0.044422	0.26781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0 
																					 
Model 4134	PTEN  | BRAF  | PIK3CA  | TGFB-UP 	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.25329	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0.032801	NaN	NaN	NaN 
																					 
Model 4135	PTEN  | BRAF  | TGFB-UP  | Wnt-DOWN 	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.26781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.032801	NaN	NaN	0 
																					 
Model 4136	PTEN  | KRAS  | BRAF  | PIK3CA 	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	0.044422	0.25329	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4137	PTEN  | BRAF  | TGFB-UP 	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	0.067877	NaN	NaN	NaN	NaN	0.34652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.032801	NaN	NaN	NaN 
																					 
Model 4141	KRAS  | BRAF  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.042676	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031512	0.065209	NaN	NaN 
																					 
Model 4142	CREBBP  | BRAF  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.042676	NaN	0.18848	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031512	0.065209	NaN	NaN 
																					 
Model 4143	CREBBP  | KRAS  | BRAF  | PI3K_only-DOWN 	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	0	0.18848	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 4144	CREBBP  | BRAF  | PIK3CA  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.042676	NaN	0.098919	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 4145	CREBBP  | BRAF  | SMARCA4  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.042676	NaN	0.18848	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 4146	CREBBP  | BRAF  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.042676	NaN	0.18848	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 4147	BRAF  | NF2  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.24542	NaN	NaN	0.042676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.031512	0.065209	NaN	NaN 
																					 
Model 4148	KRAS  | BRAF  | NF2  | PI3K_only-DOWN 	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0	0.24542	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 4149	BRAF  | NF2  | PIK3CA  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.15586	NaN	NaN	0.042676	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 41410	BRAF  | NF2  | SMARCA4  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.15976	NaN	NaN	0.042676	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 41411	BRAF  | NF2  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.24542	NaN	NaN	0.042676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 41412	CREBBP  | BRAF  | NF2  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.15976	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 41413	KRAS  | BRAF  | PIK3CA  | PI3K_only-DOWN 	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.042676	0.18458	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
