Model	ModelDescription	CVError	PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
Model 4115	CREBBP  | KRAS  | BRAF  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	1/0	1/0	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4116	CREBBP  | KRAS  | BRAF 	NA	0/NaN	0/NaN	0/NaN	1/0	1/0	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4117	BRAF  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.44911	0/NaN	0/NaN	1/0.058256	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 4118	BRAF  | NF2  | CDKN2A  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.34588	0/NaN	0/NaN	1/0.058256	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 4119	BRAF  | NF2  | CDKN2A  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.22895	0/NaN	0/NaN	1/0.058256	1/0	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41110	BRAF  | NF2  | CDKN2A 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.34588	0/NaN	0/NaN	1/0.058256	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41111	BRAF  | NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.33217	0/NaN	0/NaN	1/0.058256	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 41112	BRAF  | NF2  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.33217	0/NaN	0/NaN	1/0.058256	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41113	CREBBP  | BRAF  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.33217	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 41114	CREBBP  | BRAF  | NF2  | CDKN2A 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.22895	0/NaN	0/NaN	1/0	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41115	CREBBP  | BRAF  | NF2  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.33217	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41116	CREBBP  | BRAF  | NF2 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.33217	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41117	CREBBP  | BRAF  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.058256	0/NaN	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 41118	CREBBP  | BRAF  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	1/0.058256	0/NaN	1/0.37138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41119	KRAS  | BRAF  | CDKN2A  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.058256	1/0.38509	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 41120	KRAS  | BRAF  | CDKN2A  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.058256	1/0.26815	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41121	KRAS  | BRAF  | CDKN2A 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.058256	1/0.38509	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41122	CREBBP  | BRAF  | CDKN2A  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.058256	0/NaN	1/0.26815	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 41123	CREBBP  | BRAF  | CDKN2A  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	1/0.058256	0/NaN	1/0.26815	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41124	CREBBP  | BRAF  | CDKN2A 	NA	0/NaN	0/NaN	0/NaN	1/0.058256	0/NaN	1/0.26815	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41125	BRAF  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.48831	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 41126	BRAF  | CDKN2A  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.38509	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.043015	0/NaN	0/NaN	0 /NaN 
Model 4121	BRAF  | NRAS  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.44623	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.045532	0 /NaN 
Model 4122	CREBBP  | BRAF  | NRAS 	NA	0/NaN	0/NaN	0/NaN	1/0.045532	0/NaN	1/0.35483	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4123	BRAF  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41559	0/NaN	1/0.069573	1/0.045532	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4124	BRAF  | NRAS  | NF2  | PIK3CA 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.32003	0/NaN	1/0.069573	1/0.045532	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4125	BRAF  | NRAS  | NF2  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.32419	0/NaN	1/0.069573	1/0.045532	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4126	BRAF  | NRAS  | NF2  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41559	0/NaN	1/0.069573	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0 /NaN 
Model 4127	BRAF  | NRAS  | NF2  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.33491	0/NaN	1/0.069573	1/0.045532	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1 /0 
Model 4128	CREBBP  | BRAF  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.32419	0/NaN	1/0.069573	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4129	CREBBP  | BRAF  | NRAS  | PIK3CA 	NA	0/NaN	0/NaN	0/NaN	1/0.045532	0/NaN	1/0.25928	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41210	CREBBP  | BRAF  | NRAS  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	1/0.045532	0/NaN	1/0.35483	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41211	CREBBP  | BRAF  | NRAS  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.35483	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0 /NaN 
Model 41212	CREBBP  | BRAF  | NRAS  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.045532	0/NaN	1/0.27415	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1 /0 
Model 41213	BRAF  | NRAS  | PIK3CA  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35067	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.045532	0 /NaN 
Model 41214	BRAF  | NRAS  | PIK3CA  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25928	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	1/0	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41215	BRAF  | NRAS  | PIK3CA 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35067	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41216	BRAF  | NRAS  | PIK3CA  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.26999	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1 /0 
Model 41217	BRAF  | NRAS  | SMARCA4  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35483	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.045532	0 /NaN 
Model 41218	BRAF  | NRAS  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35483	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41219	BRAF  | NRAS  | SMARCA4  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27415	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1 /0 
Model 41220	BRAF  | NRAS 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.44623	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41221	BRAF  | NRAS  | TGFB-DOWN  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.36555	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.045532	1 /0 
Model 41222	BRAF  | NRAS  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.36555	0/NaN	1/0.069573	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1 /0 
Model 4131	PTEN  | KRAS  | BRAF  | TGFB-UP 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	1/0.044422	1/0.34652	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.032801	0/NaN	0/NaN	0 /NaN 
Model 4132	PTEN  | KRAS  | BRAF 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	1/0.044422	1/0.34652	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4133	PTEN  | KRAS  | BRAF  | Wnt-DOWN 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	1/0.044422	1/0.26781	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1 /0 
Model 4134	PTEN  | BRAF  | PIK3CA  | TGFB-UP 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25329	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.032801	0/NaN	0/NaN	0 /NaN 
Model 4135	PTEN  | BRAF  | TGFB-UP  | Wnt-DOWN 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	0/NaN	1/0.26781	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.032801	0/NaN	0/NaN	1 /0 
Model 4136	PTEN  | KRAS  | BRAF  | PIK3CA 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	1/0.044422	1/0.25329	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4137	PTEN  | BRAF  | TGFB-UP 	NA	1/0.067877	0/NaN	0/NaN	0/NaN	0/NaN	1/0.34652	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.032801	0/NaN	0/NaN	0 /NaN 
Model 4141	KRAS  | BRAF  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.042676	1/0.27414	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.031512	1/0.065209	0/NaN	0 /NaN 
Model 4142	CREBBP  | BRAF  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.042676	0/NaN	1/0.18848	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.031512	1/0.065209	0/NaN	0 /NaN 
Model 4143	CREBBP  | KRAS  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	1/0	1/0.18848	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 4144	CREBBP  | BRAF  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.042676	0/NaN	1/0.098919	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 4145	CREBBP  | BRAF  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.042676	0/NaN	1/0.18848	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 4146	CREBBP  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.042676	0/NaN	1/0.18848	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 4147	BRAF  | NF2  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.24542	0/NaN	0/NaN	1/0.042676	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.031512	1/0.065209	0/NaN	0 /NaN 
Model 4148	KRAS  | BRAF  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	1/0.24542	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 4149	BRAF  | NF2  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.15586	0/NaN	0/NaN	1/0.042676	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 41410	BRAF  | NF2  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.15976	0/NaN	0/NaN	1/0.042676	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 41411	BRAF  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.24542	0/NaN	0/NaN	1/0.042676	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 41412	CREBBP  | BRAF  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.15976	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 41413	KRAS  | BRAF  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.042676	1/0.18458	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 41414	KRAS  | BRAF  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.042676	1/0.18848	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 41415	KRAS  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0.042676	1/0.27414	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.065209	0/NaN	0 /NaN 
Model 4151	BRAF  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.38209	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.029647	1/0.06135	0/NaN	0 /NaN 
Model 4152	CREBBP  | BRAF  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.3015	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.029647	1/0.06135	0/NaN	0 /NaN 
Model 4153	BRAF  | NF2  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35507	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.029647	1/0.06135	0/NaN	0 /NaN 
Model 4154	BRAF  | NF2  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27081	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 4155	BRAF  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.35507	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 4156	BRAF  | PIK3CA  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29783	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.029647	1/0.06135	0/NaN	0 /NaN 
Model 4157	BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.38209	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 4158	BRAF  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29783	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 4159	CREBBP  | BRAF  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.27448	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 41510	BRAF  | PI3K_only-DOWN  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.31095	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	1 /0 
Model 41511	BRAF  | TGFB-UP  | PI3K_only-DOWN  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.31095	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.029647	1/0.06135	0/NaN	1 /0 
Model 41512	BRAF  | PIK3CA  | PI3K_only-DOWN  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.22669	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	1 /0 
Model 41513	CREBBP  | BRAF  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.21724	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 41514	CREBBP  | BRAF  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.3015	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	0 /NaN 
Model 41515	CREBBP  | BRAF  | PI3K_only-DOWN  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.23036	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	1 /0 
Model 41516	BRAF  | NF2  | PI3K_only-DOWN  | Wnt-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.28393	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.06135	0/NaN	1 /0 
