Model	ModelDescription	CVError	PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
Model 4103	CREBBP  | KRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.079885	1/0	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 4104	KRAS  | NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	0/NaN	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 4105	KRAS  | NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 4106	CREBBP  | NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 4107	CREBBP  | NF2  | PIK3CA  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 4108	CREBBP  | NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 4109	CREBBP  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 41010	CREBBP  | NF2  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	1/0	0 /NaN 
Model 41011	NF2  | EP300  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	1/0.033363	0/NaN	0 /NaN 
Model 41012	NF2  | EP300  | PIK3CA  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	1/0.079885	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 41013	NF2  | PIK3CA  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.217	0/NaN	0/NaN	1/0	1/0.079885	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 41014	NF2  | EP300  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	1/0	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 41015	NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 41016	NF2  | EP300  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	1/0	0 /NaN 
Model 41017	NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.217	0/NaN	0/NaN	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	0/NaN	0 /NaN 
Model 41018	NF2  | SMARCA4  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.10873	0/NaN	0/NaN	0/NaN	1/0.079885	0/NaN	0/NaN	0/NaN	1/0.16081	0/NaN	1/0	0 /NaN 
Model 4111	SMARCA4  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.11138	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 4112	CREBBP  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.11138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 4113	EP300  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.11138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 4114	CREBBP  | EP300  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 4115	CREBBP  | PIK3CA  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.11138	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 4116	CREBBP  | SMARCA4  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 4117	EP300  | PIK3CA  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.11138	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 4118	PIK3CA  | SMARCA4  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	1/0.11138	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 4119	EP300  | SMARCA4  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.2242	1/0.046515	0/NaN	0 /NaN 
Model 4121	NF2  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25999	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	1/0.039971	0/NaN	0 /NaN 
Model 4122	CREBBP  | KRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	1/0	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 4123	KRAS  | NF2  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	1/0.039971	0/NaN	0 /NaN 
Model 4124	KRAS  | NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 4125	CREBBP  | NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 4126	CREBBP  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 4127	CREBBP  | NF2  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	1/0	0 /NaN 
Model 4128	NF2  | PIK3CA  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25999	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	1/0.039971	0/NaN	0 /NaN 
Model 4129	NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25999	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 41210	NF2  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	1/0	0 /NaN 
Model 41211	NF2  | TGFB-UP  | PI3K_only-DOWN  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	1/0.039971	1/0	0 /NaN 
Model 41212	NF2  | EP300  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	1/0.039971	0/NaN	0 /NaN 
Model 41213	NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 41214	NF2  | EP300  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	1/0	0 /NaN 
Model 41215	KRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	0/NaN	0 /NaN 
Model 41216	KRAS  | NF2  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	0/NaN	1/0	0 /NaN 
Model 41217	CREBBP  | NF2  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13027	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.19266	1/0.039971	0/NaN	0 /NaN 
Model 4131	NF2  | SMARCA4  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25259	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	1/0.18718	1/0.038835	0/NaN	0 /NaN 
Model 4132	CREBBP  | NRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	1/0.038835	1/0.12657	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 4133	CREBBP  | NF2  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	1/0.038835	0/NaN	0 /NaN 
Model 4134	CREBBP  | KRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.092986	1/0	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 4135	NRAS  | NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.038835	1/0.25259	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 4136	NF2  | EP300  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	1/0.038835	0/NaN	0 /NaN 
Model 4137	NF2  | EP300  | PIK3CA  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	1/0.092986	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 4138	NF2  | EP300  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	1/0	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 4139	NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 41310	NF2  | EP300  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	1/0	0 /NaN 
Model 41311	KRAS  | NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 41312	KRAS  | NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 41313	NRAS  | NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.038835	1/0.12657	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 41314	CREBBP  | NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 41315	CREBBP  | NF2  | PIK3CA  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 41316	CREBBP  | NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 41317	CREBBP  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 41318	CREBBP  | NF2  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	1/0	0 /NaN 
Model 41319	NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25259	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 41320	NF2  | SMARCA4  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.12657	0/NaN	0/NaN	0/NaN	1/0.092986	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	1/0	0 /NaN 
Model 41321	NF2  | PIK3CA  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25259	0/NaN	0/NaN	1/0	1/0.092986	0/NaN	0/NaN	0/NaN	1/0.18718	0/NaN	0/NaN	0 /NaN 
Model 4141	NF2  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29976	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 4142	PTEN  | NF2  | EP300 	NA	1/0.046086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4143	PTEN  | NF2  | SMARCA4 	NA	1/0.046086	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29976	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4144	PTEN  | CREBBP  | NF2 	NA	1/0.046086	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4145	PTEN  | CREBBP  | KRAS  | NF2 	NA	1/0.046086	0/NaN	0/NaN	1/0.11035	1/0	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4146	PTEN  | KRAS  | NF2  | SMARCA4 	NA	1/0.046086	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4147	CREBBP  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 4148	CREBBP  | KRAS  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.11035	1/0	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 4149	NF2  | EP300  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 41410	NF2  | EP300  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0.11035	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 41411	NF2  | EP300  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 41412	NF2  | PIK3CA  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29976	0/NaN	0/NaN	1/0	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 41413	NF2  | SMARCA4  | PI3K_only-DOWN  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	1/0	0 /NaN 
Model 41414	PTEN  | KRAS  | NF2  | EP300 	NA	1/0.046086	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41415	KRAS  | NF2  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 41416	KRAS  | NF2  | EP300  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 41417	NF2  | EP300  | PI3K_only-DOWN  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	1/0	0 /NaN 
Model 41418	CREBBP  | NF2  | EP300  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 41419	CREBBP  | NF2  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 41420	CREBBP  | NF2  | PIK3CA  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	0/NaN	0 /NaN 
Model 41421	CREBBP  | NF2  | PI3K_only-DOWN  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.046086	1/0	0 /NaN 
Model 41422	PTEN  | CREBBP  | NF2  | EP300 	NA	1/0.046086	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41423	PTEN  | CREBBP  | NF2  | PIK3CA 	NA	1/0.046086	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
